V,T5,TA,TB,SEQV_B1,EPTOEQV_B1,SEQV_D,EPTOEQV_D,DOF_27387,DOF_88479
1022.208958,660.6695416,225.1061875,509.8088816,731.5752528,0.004553234,959.0371332,0.005876866,1.000621435,0.315625152
1005.333244,659.9089327,231.1479487,504.353564,715.2143945,0.004442824,934.5860666,0.005719514,0.991972785,0.308878264
1004.332647,656.3894414,232.9962714,522.4955277,736.970486,0.004610041,957.803771,0.005894995,1.012897431,0.334459293
1045.485683,657.3666897,228.0847525,499.3405612,722.8080333,0.004480359,969.21247,0.005921419,0.999355806,0.311026728
1068.417857,656.6881691,235.206289,496.9723235,719.8128718,0.004458195,989.5375626,0.006043975,1.012434169,0.320811183
1019.408876,666.1353743,230.1686124,520.6501301,745.6548986,0.004660456,972.4637843,0.005980834,1.019042308,0.333507341
1041.990338,673.236926,230.3020446,513.9650792,750.3833983,0.004677234,986.2554923,0.006053327,1.024229323,0.331030434
1010.55986,651.3546058,228.2386208,497.4220477,703.733433,0.004359796,930.7039699,0.005682734,0.979622658,0.29884498
1012.720156,678.4380807,234.5004747,474.0363173,689.7454486,0.004237823,914.3278927,0.005561456,0.971602114,0.273316548
1011.761811,677.1612264,227.1664074,485.3842083,710.2580833,0.004381066,932.3109396,0.005678889,0.977448975,0.281731249
1026.675083,662.4258973,216.8679424,506.1349199,736.7013186,0.004578609,964.6503821,0.005901712,0.992274948,0.304961106
993.9719323,680.9491004,228.7097575,505.9891601,729.9581449,0.004538031,939.5053594,0.005751642,0.997001254,0.305185339
1011.487844,662.5632598,228.0613004,481.9743254,693.2000944,0.004270284,917.9480896,0.005588763,0.96732207,0.278360148
993.2346517,649.1473368,229.602463,497.5844922,695.7226637,0.004310931,912.9594353,0.005575065,0.972773323,0.295487345
999.7422241,679.9949154,234.450354,492.3837182,711.6905918,0.004401725,929.0098117,0.005665757,0.987936999,0.293726618
1003.269791,665.5540851,223.3438326,491.2978922,708.2003071,0.004377842,927.1379915,0.005651569,0.97210723,0.284222796
1010.153081,654.2262996,232.1973281,483.7549675,685.4387957,0.004225158,913.7316061,0.00556519,0.968309002,0.284031977
1019.333841,662.0524136,227.9763015,499.466915,717.6642343,0.004449438,946.3441408,0.005781784,0.990442194,0.303487896
986.7172038,641.5320626,222.4533881,497.1193588,690.9934539,0.004280967,907.8355911,0.005540585,0.960136015,0.287225019
1014.274923,639.1617276,232.1045976,485.6314701,677.7821795,0.00418039,912.0217826,0.005556275,0.965114555,0.287994766
1014.239561,670.0046819,233.8049684,496.3646406,713.8113753,0.004420803,940.2577716,0.005741175,0.99335191,0.302770651
995.3439563,674.0966461,226.8587404,502.7817637,723.2768881,0.00449082,934.5021959,0.005714765,0.989036873,0.299887541
1017.392991,659.382843,219.6001851,500.0802031,721.9150491,0.004476738,947.9800867,0.005789932,0.982174066,0.296731881
1021.878459,662.4087887,233.8932266,494.6214748,708.2422434,0.004383146,942.6295047,0.00575267,0.991051426,0.302898929
1010.247108,656.9476879,231.2819382,506.3824191,716.7878931,0.004455833,939.4519324,0.005752919,0.995124925,0.313168148
1029.646685,629.2888469,232.7580625,483.2447069,671.0855914,0.004135465,918.40106,0.005593374,0.964888821,0.290031424
988.8450855,667.2146713,227.8364035,493.2105577,704.0699508,0.004355929,916.2188056,0.005587165,0.972854837,0.286486613
1025.680814,632.2722929,226.0839722,488.3854377,684.5137608,0.004225732,925.3799224,0.005638952,0.964926427,0.289925212
1027.6046,672.8590632,227.9140688,500.3210461,729.9382856,0.004526957,960.5199487,0.005869934,0.99994457,0.306609313
1003.668681,667.078421,227.5423444,498.5168713,715.5211304,0.004435126,934.0240091,0.005704663,0.984787429,0.297328786
997.5157179,661.2873755,221.6621762,504.30231,719.1338829,0.004467396,934.8670298,0.005717864,0.981378281,0.298427463
1037.761309,659.8158691,234.9811532,491.1440925,705.3816464,0.004359847,955.1953305,0.005824582,0.993507356,0.303840369
997.7508738,658.3482247,230.2396309,506.2682766,713.0967912,0.004433152,930.6250287,0.005698278,0.989582918,0.308581252
1009.263478,647.7226768,231.2063889,504.6420922,707.3249948,0.004394013,931.8901004,0.005703538,0.988332016,0.310754997
1010.996079,661.4941739,227.0925407,493.2752808,707.324862,0.004375422,933.7864675,0.005694302,0.978773795,0.292233399
1010.124485,659.1511598,235.8622421,506.9897121,715.8723171,0.004451212,938.6100343,0.00575042,1.000783314,0.317951807
1023.587198,665.7711927,228.5722324,487.4581056,706.0297889,0.004357909,940.904475,0.005733242,0.98059339,0.289277426
1011.377266,672.1700092,233.8477435,507.402142,728.0347378,0.004527753,948.2206455,0.005809344,1.006120671,0.316692216
997.0333035,666.4273122,232.9657185,496.0289701,705.6789669,0.004370281,922.7521581,0.005633365,0.983421498,0.296897284
988.7101246,673.6221786,232.2374018,502.6492013,717.4461243,0.004454669,925.4250438,0.005660838,0.990504779,0.302573868
1018.483129,668.0703173,229.7850593,511.011209,733.9758268,0.004570549,958.4937739,0.005877354,1.007897002,0.320050175
1033.679651,662.2620239,227.6025864,508.1572028,733.9120083,0.004564599,967.7282865,0.005928056,1.006419155,0.318810763
1044.675533,649.0691009,222.2629266,516.0122626,740.6867998,0.004619771,981.8646982,0.006027221,1.009638406,0.328194443
1053.332704,648.0083581,226.0160906,505.6531571,728.1744365,0.004523803,977.4691319,0.005982628,1.004004025,0.320172197
1012.671032,651.4158405,229.2065429,509.593859,717.2250703,0.004463817,943.6601537,0.005783649,0.995543833,0.316479185
1030.038426,657.154477,230.5220136,498.0962154,713.9153998,0.004423596,951.508714,0.005811845,0.993238459,0.307043934
994.4664014,648.3767469,228.7868188,514.5154421,718.9620023,0.004483723,936.3929154,0.005747603,0.99203807,0.317704496
1008.704968,645.4236672,222.6529607,485.0068303,687.1471111,0.004237277,910.8666883,0.005547161,0.957251003,0.277525712
992.8533322,654.4497571,227.2727676,492.1946579,694.5040284,0.004294766,911.5193111,0.005557658,0.966891186,0.286130914
986.1917023,648.4657749,225.4701556,514.8714832,720.8341404,0.004496411,933.0207736,0.005726377,0.986319902,0.313002506
1014.466993,659.2979485,232.6041415,495.9541006,705.9844573,0.004371435,935.0769559,0.005708406,0.986931996,0.301542016
984.0812895,644.7879275,223.6031179,494.2897811,689.5707204,0.004267736,903.4953756,0.005509758,0.958245332,0.283664878
1016.448883,651.2393609,239.7438737,485.0389262,680.4706207,0.004196765,918.3633355,0.005595722,0.977435205,0.294093207
1013.546623,636.0353909,236.4575377,501.1415377,691.8131909,0.004291668,923.5809645,0.005648429,0.985141888,0.312239654
1010.806602,661.3052826,225.7449316,490.5887222,704.737283,0.00435505,930.0068411,0.005668886,0.974396883,0.287521861
1046.645851,695.5687418,236.5570802,488.1015747,729.8302862,0.004507012,980.0392716,0.005973857,1.012084471,0.302750757
987.5370269,650.1890665,225.387753,505.8830348,708.19463,0.00440238,921.9385697,0.005642752,0.977075098,0.301273625
1027.040192,631.8614829,231.3162267,504.375624,701.4522999,0.00435623,939.6293622,0.005750513,0.988255679,0.315957629
1031.968652,677.5133745,229.5264892,503.020503,737.1914733,0.004576542,968.5403279,0.005924421,1.008500132,0.31270697
999.2278097,664.6986453,228.189373,516.8379137,737.0149113,0.004600577,951.8535582,0.005846481,1.003789523,0.321120186
1020.786754,661.0601483,224.0571534,504.4593606,726.665407,0.00451359,953.3210164,0.005831915,0.993111482,0.307184779
967.158622,664.757753,228.0652539,508.1132282,716.2164436,0.004457044,915.7757791,0.005609744,0.980546778,0.300629672
1005.490293,647.226114,223.8390282,507.2526249,713.2995419,0.004435626,936.4298994,0.005733351,0.983356351,0.306807685
993.7546434,641.3341387,229.1240294,490.3758042,681.1439583,0.00420905,901.6957141,0.00549661,0.960606735,0.285931182
1033.499284,658.5972762,235.5858352,491.3831657,703.3520941,0.004347709,950.1833427,0.005794284,0.991901976,0.303497081
990.7369445,679.6371251,230.5567454,502.2703466,722.6871164,0.004486565,930.6991721,0.005691877,0.99228658,0.300984548
1025.286141,670.3269167,226.1290258,480.9860804,703.1199199,0.004330088,935.183942,0.005692648,0.974105605,0.27914047
990.8345072,686.7949894,230.161857,511.2095561,740.5332924,0.004613187,946.5496612,0.005804552,1.00583075,0.312406956
1031.856069,639.8354192,213.2349371,500.3499298,716.9010197,0.004445223,954.4791368,0.005827906,0.974413939,0.296491894
1024.957493,659.2207366,228.7086667,489.6259452,704.1528075,0.004349538,941.106715,0.005736311,0.980712829,0.292806055
989.2092824,669.6001121,224.1789781,515.9166035,740.1035013,0.004618656,947.8926657,0.005819088,0.997507302,0.313496643
985.2602736,647.4009949,233.8275775,497.1689406,687.8390739,0.004261706,902.4924963,0.005511825,0.971815039,0.296468828
1023.931455,665.6893613,234.845966,492.5608143,708.1758127,0.004379455,945.0392161,0.005763951,0.991871261,0.301489572
1025.483189,634.4856799,233.8108387,510.9941543,709.2742135,0.004415986,944.9425255,0.005795624,0.998720285,0.326527466
1002.153343,669.3606222,238.3495749,503.1684636,714.3072502,0.004435537,931.7864044,0.005702791,0.99993137,0.312526544
1025.374013,662.3655946,232.0947996,515.9375262,735.6249897,0.004589063,966.6520638,0.005937182,1.015914551,0.330787736
1003.178384,661.5341537,232.2698036,490.2893439,697.2165587,0.004308389,919.9756727,0.005608552,0.976405966,0.290542724
1043.100747,648.7790432,220.9694047,499.303284,720.6919853,0.004466931,965.5137202,0.005896205,0.988391084,0.304484928
1011.349657,659.4399382,229.5883371,484.4126799,692.6667919,0.004270681,919.6380527,0.00560128,0.969834568,0.28287533
1063.154822,671.6177792,230.1048398,515.0234656,757.9544929,0.00472561,1007.029291,0.006182829,1.033755223,0.338495449
1033.737394,652.9792009,228.125868,485.2040088,696.3456062,0.004294468,940.4508631,0.005728559,0.9760037,0.28919025
1023.939972,665.4342327,228.2533222,485.0928135,703.1331937,0.004336497,937.2524264,0.005708971,0.977620595,0.286020007
1026.488932,665.4697153,238.7607259,496.6029305,710.8682756,0.00440267,947.3378561,0.005786612,1.000958909,0.311051686
995.7788741,661.3145574,229.8190495,501.0847779,709.8109945,0.004404188,924.6760787,0.00565274,0.983741317,0.300672624
1001.680727,677.5565433,235.649676,490.3093869,706.8725448,0.004368494,926.2597783,0.005647457,0.986195942,0.29263036
1011.704567,644.2658832,224.4207071,502.193063,707.8321515,0.004392874,933.7014867,0.005708022,0.979171841,0.302409876
1002.569221,672.7243103,231.5997514,495.2871059,712.4835146,0.004411139,931.4672869,0.005684844,0.986634287,0.296087645
1050.344452,655.6169615,231.1385148,518.1718237,744.8688152,0.004649657,989.2333546,0.006079761,1.025270575,0.340284708
1045.399674,640.4777445,233.3979005,479.3600341,677.4543439,0.004169217,934.7139055,0.00568975,0.972938601,0.289687466
980.1915046,682.1222526,231.9825118,493.1135951,710.1373867,0.004393871,914.5088922,0.005577562,0.979713139,0.287130189
1010.482034,647.0824241,222.8576229,512.6631235,723.8801384,0.004510603,948.3546265,0.005815667,0.990842014,0.314568342
1015.768006,671.9913693,229.2815263,517.2125994,744.4448746,0.004646929,967.5380319,0.00594393,1.015439979,0.326995724
1018.847237,646.246756,225.4193001,501.9503795,710.5384521,0.004409076,940.6601952,0.005750507,0.983621817,0.304893507
1056.177639,677.3799674,224.7816175,498.8969188,743.3532985,0.004607233,994.0124123,0.006070993,1.010134277,0.310170811
1043.440401,638.5296993,232.3555678,508.9240659,717.1430462,0.004460929,962.6145491,0.005899815,1.004554814,0.327492616
1019.994783,669.1750928,227.6728622,494.8169342,717.8337812,0.004442905,947.8535373,0.005782641,0.988406577,0.297073333
1028.675141,675.8078376,228.0491378,514.0691976,749.5222725,0.004672552,976.2008197,0.005990953,1.017926448,0.325286424
1005.593558,655.8288373,233.7183547,502.6639345,708.0375035,0.004395389,929.732053,0.005687749,0.990413676,0.309066567
973.1201379,648.1467722,231.1777571,494.22934,683.0767501,0.004227919,892.0601873,0.005442265,0.961594939,0.286957834
1039.499153,668.69797,232.3102765,496.5598007,722.3632764,0.004473475,966.2122298,0.005899597,1.002422579,0.30895075
1013.168946,650.0914931,221.6304783,492.9877891,702.8522372,0.004346942,931.1711032,0.005677281,0.969567003,0.288202197
1019.581996,671.7093172,236.0228274,493.1047232,711.2198123,0.004399387,943.6399983,0.005756837,0.99449858,0.301840896
1035.451941,675.7656377,223.3548236,504.2637965,743.1403878,0.004615384,975.3237299,0.005965981,1.00542786,0.310089651
1013.231229,677.7816849,236.0127102,497.327676,719.1875383,0.00445591,942.9993131,0.005760376,0.999614208,0.305490138
996.8373753,675.8664025,230.99282,510.9788143,732.3286569,0.004561318,944.6776098,0.005792955,1.003568748,0.314800237
1059.759595,672.0775891,233.8637008,504.370613,740.5709071,0.004599246,993.5824164,0.006081835,1.023283594,0.326535602
1046.160923,665.3102781,229.1993368,494.7854372,722.0359888,0.00446848,972.6417507,0.005934516,0.999031063,0.305930986
1020.655871,688.7350213,232.6494826,502.8380277,739.6584207,0.004592127,962.0733727,0.00588562,1.01146573,0.311661252
1044.215526,657.8261688,237.1506388,490.0887047,702.1979345,0.004338568,958.5674107,0.005844695,0.996006227,0.306249955
975.5987167,664.1924693,228.7782665,508.1412159,717.5293573,0.004465001,921.0475084,0.005642339,0.984273162,0.303580597
1058.611835,646.1649366,236.8000765,497.8700505,709.342416,0.004394599,972.8613357,0.005944244,1.005627264,0.320820762
1015.005456,658.3315599,227.6628686,505.1929118,720.9716067,0.004479643,945.2729556,0.005785213,0.993290183,0.309711433
1046.335197,627.4650757,227.3505824,478.2209186,671.6204481,0.00413111,928.3067169,0.005648795,0.961088704,0.283764054
1009.589897,669.8833392,231.831237,507.7867266,727.8636576,0.004527341,946.785243,0.00580052,1.00301117,0.314984073
1014.214964,641.5901326,232.4655742,509.4992187,708.9630718,0.004412005,937.9246775,0.005749455,0.994331403,0.319939038
1029.115315,656.8540889,225.9161819,503.4155217,723.4816653,0.004491739,957.0482614,0.00585353,0.995013904,0.309875877
1009.04351,667.3877783,232.8000118,493.4036286,707.1612689,0.004374868,932.6490085,0.00568909,0.985647161,0.296586295
996.6975533,658.038006,229.867669,505.7163354,712.1145017,0.004426149,929.2001277,0.005688462,0.98804361,0.307235192
1065.951367,652.9000034,235.4586308,474.5901634,684.141552,0.004203678,952.298328,0.005793319,0.984053021,0.290843076
1026.849836,667.6619662,223.2501813,492.3666559,719.1668364,0.00444684,952.699419,0.005808383,0.98413321,0.292107065
1016.791911,643.5473321,231.0546044,505.1371579,707.7704885,0.004397247,937.1240898,0.005736406,0.989988532,0.313516615
1012.351215,653.6014652,227.2949901,495.7814537,704.6710205,0.004362898,932.9624058,0.005693365,0.978727956,0.296307847
1038.616706,665.9347748,224.5420035,510.1905528,743.2671528,0.004626192,977.9011707,0.005993013,1.010030128,0.320185468
1014.283334,683.2681416,228.9383529,481.6426077,709.5316106,0.004371074,931.6822092,0.005672302,0.978590434,0.27886705
1022.947245,657.7471671,235.9036873,501.0726177,711.5038225,0.004413817,944.3526672,0.005775214,0.998597449,0.313697192
1003.938407,657.0813736,230.3610239,511.2832513,720.8166231,0.004489506,941.6215392,0.005774534,0.997519983,0.317151733
1021.127753,651.5430527,226.5865811,490.8717689,700.4548265,0.004328619,934.9463566,0.005699414,0.97519731,0.291776551
1043.525296,667.5067505,226.289451,504.7486968,737.9503231,0.004583645,977.4371505,0.005980862,1.008022272,0.315810259
1036.644916,643.2371868,236.7545116,499.5203092,702.8146511,0.004356801,948.1676465,0.00579614,0.996608132,0.316695302
999.3425483,659.1000908,219.3158211,521.6589021,746.5778406,0.00466859,962.2018167,0.005915656,0.999402635,0.319986693
994.7039052,671.8095154,231.6259043,503.5020163,719.3627935,0.004467756,930.7095829,0.005694454,0.992577428,0.304874367
1043.856336,659.6842636,228.6417654,484.7995392,703.0383509,0.004335281,953.9349237,0.005810508,0.98346529,0.291815201
1023.718081,657.8140191,219.9939372,487.9765112,707.2644404,0.004365968,939.0645177,0.005720998,0.97056399,0.283077831
1021.133455,664.483438,228.6278648,499.6312127,719.8453057,0.004463238,949.1155578,0.005799248,0.993075241,0.304708191
992.071347,652.0797968,233.2731291,497.9460466,695.2469119,0.004308685,911.7161337,0.005569315,0.977196319,0.298749258
1033.039018,655.9210676,224.7742292,491.0430852,709.0084616,0.004381502,950.646067,0.005795018,0.980999229,0.293742208
1014.068374,663.5164434,231.0602094,499.162827,714.2617502,0.004428051,940.2805644,0.005745255,0.991163232,0.304228013
1012.21774,687.8785046,223.8898592,496.7571233,735.3937563,0.004555395,953.7696765,0.005820913,0.993088999,0.293704413
1029.366451,675.3257695,232.3289594,525.1148255,759.4251191,0.004754375,990.3625098,0.006100118,1.034747443,0.343818865
1009.672548,675.1695009,230.4849381,521.4518276,751.1448616,0.004696653,970.7291244,0.005971742,1.020439823,0.331834212
983.754506,657.3320395,224.0061154,484.7666803,687.0532412,0.004237182,893.1240847,0.005439054,0.953349443,0.271120793
1018.050774,656.5965391,230.1349558,496.6775758,707.8818034,0.004384185,938.8377743,0.005731785,0.985927048,0.301446651
1019.716862,677.9667781,232.3826046,505.8482702,734.788104,0.004566863,958.3832306,0.005868329,1.009262503,0.315492246
1019.207184,662.108977,228.8336771,503.2269935,721.7511788,0.004481112,948.8451527,0.005804015,0.995508769,0.309185331
1025.416582,665.023409,229.4213626,497.2298505,718.1084808,0.004448402,951.3400199,0.005808881,0.993010473,0.303411914
1017.869514,667.9267903,223.6515706,496.5141204,721.2168177,0.004466627,948.3673402,0.005787437,0.985568586,0.295335287
1021.620336,662.2305402,226.5133632,510.1517744,731.9212712,0.004556037,958.8741939,0.005876981,1.002689548,0.317092416
982.0851198,658.2509366,233.5328988,499.5805557,698.5682743,0.004332416,908.23693,0.005550895,0.978142259,0.29824537
1003.733485,667.9637938,221.2371168,497.0139335,719.1010766,0.004454755,936.8998707,0.005717442,0.978297363,0.290010785
1016.203185,661.6069799,222.785486,514.2247158,737.9377043,0.004600856,962.0382846,0.005902405,1.001738087,0.317777604
1033.546496,632.3857976,224.156053,500.8556377,704.8301682,0.004371158,946.8566533,0.005786051,0.981123128,0.306933738
1007.655619,663.3607241,236.858209,505.3689378,715.407121,0.00444576,936.478992,0.005734862,1.00068545,0.315853092
1024.469434,650.9992295,233.6613459,512.5140642,721.9834519,0.004497982,954.6111014,0.005857613,1.007584426,0.327676813
1009.913632,659.4215125,231.5449424,495.6685799,704.9897822,0.004364916,931.387428,0.005685014,0.983857584,0.298963181
1046.80791,670.4491716,233.7683349,516.4915274,750.4144511,0.004681716,990.6158404,0.00608609,1.03099601,0.338955373
1039.217334,660.9770091,236.3992064,496.0559687,712.5105348,0.004411724,959.4407008,0.005858792,1.001615466,0.311997742
999.3854423,671.4088264,232.9262674,501.1927374,716.8155417,0.004447882,931.5915456,0.005696291,0.992720865,0.304240524
1012.032149,650.8205784,221.1937404,497.7030699,709.354023,0.00439495,935.7918932,0.005711871,0.974498718,0.293677206
1031.236145,651.6902907,238.5912393,499.8848006,706.2098238,0.004378755,946.7099883,0.005788502,1.000253054,0.317031891
987.6714356,669.1971165,224.5336158,502.4185504,717.935005,0.004457224,927.2780469,0.005669144,0.981245375,0.295442992
1037.135077,635.0128322,230.3256279,506.4116454,710.5729447,0.004415989,953.2857133,0.00583741,0.995535603,0.320611788
1006.37912,683.0314199,231.6394357,474.4229804,695.0442609,0.004270961,911.7848371,0.005545793,0.969207585,0.269521257
1033.117595,651.8147051,226.3091531,497.7674546,713.6541176,0.004421187,953.605703,0.00582259,0.98814474,0.304017982
1008.366212,655.8472304,227.0102071,518.0622515,734.6803773,0.004587524,956.9636613,0.005879675,1.003864817,0.324505879
1022.82603,670.6917067,233.0294512,471.6886585,684.3043053,0.004200658,916.6332377,0.005573402,0.968362303,0.272081646
1014.002236,646.1466565,230.2779707,509.268135,713.6429485,0.00444081,941.0527109,0.005767464,0.994191637,0.317508886
1011.573443,664.2854205,232.2538143,523.1612332,744.616549,0.004658663,968.5514169,0.005962116,1.019712975,0.336470543
1015.165155,666.2044017,231.9916162,506.6684997,725.5789926,0.004510947,948.7812368,0.00581083,1.002448737,0.315294459
1005.315769,654.7731102,225.3352817,497.1103081,706.3926135,0.004375947,929.0739634,0.005671237,0.976257259,0.294396291
1008.79272,678.9193609,228.8680631,498.4495121,725.4998217,0.004496943,944.3647411,0.005768193,0.993513769,0.299476037
1014.52833,652.6402453,224.0194488,505.1111861,718.8747409,0.00446639,943.559741,0.00577331,0.98728767,0.306492869
1031.055571,644.0372275,228.5609703,496.9964026,704.4413571,0.0043628,945.6346202,0.00577333,0.984644888,0.304556584
1041.740436,656.9431998,235.5733379,498.3246597,713.8742714,0.004423562,960.9527561,0.005871781,1.002746888,0.31513329
1027.516883,653.8028818,225.2622922,500.4302668,717.3517778,0.004448682,951.7953349,0.005815866,0.988900945,0.304992103
1008.672413,659.3510257,233.6129665,498.7031378,706.7836138,0.004381046,931.2366314,0.005690049,0.988605618,0.304450574
1006.218967,668.845182,238.8106473,501.2994785,712.4928857,0.004421034,933.3047613,0.005708995,0.999576618,0.311577322
1050.562544,641.4328212,229.4067187,516.8649258,733.9779711,0.004579188,981.1116939,0.006026784,1.015740781,0.337485365
1034.205716,665.0833974,230.8103571,493.4357658,714.9784938,0.004422656,958.078551,0.00584365,0.993555222,0.302095766
1015.698337,647.6486208,221.441197,497.357923,707.5468331,0.00438302,937.1039114,0.005719373,0.974361399,0.294550778
990.040666,673.4965178,222.964969,502.2094822,722.5970566,0.004485827,931.7777413,0.005695761,0.982686795,0.294361741
997.8773455,674.3265676,233.7603717,490.0597785,704.2271132,0.004351738,921.123336,0.005615604,0.9812098,0.289698278
1042.522459,704.6472061,229.7095735,491.7531764,747.1849014,0.004620119,988.0654535,0.006024723,1.013060057,0.300211133
1035.833364,661.7729839,234.5744937,491.3482521,707.004512,0.004370229,954.7375346,0.005821879,0.993482996,0.303149873
1022.920046,672.2037708,230.1417632,496.1807653,721.0295359,0.004464974,951.8857227,0.005810616,0.994712736,0.301736614
1012.188329,675.8349948,233.626012,488.5203849,708.2727782,0.004373959,934.3729607,0.00569514,0.985966381,0.291490516
1014.711909,642.2480353,227.2605196,493.1687706,693.6264253,0.004290074,926.5330075,0.005650008,0.971389116,0.293819879
1011.776033,662.4321014,222.28677,509.8794588,731.2106107,0.004551545,953.0301547,0.005839165,0.994798308,0.310300637
987.1206656,634.8963437,234.2919908,514.6083194,703.7100445,0.004389003,921.2362411,0.005656588,0.987715016,0.321074067
979.6374452,654.0750501,232.5447884,489.2215053,682.3953222,0.004215621,892.7265068,0.005441525,0.962296944,0.28311797
997.3633537,646.6856197,234.1984666,512.6203889,710.63573,0.004428531,931.3508333,0.005715193,0.994889309,0.320820166
1013.334463,637.6820746,229.6263049,490.4896252,684.6094162,0.004230073,917.8527705,0.005595346,0.967573557,0.292045377
1023.383867,639.4251354,222.4020354,485.6823724,688.2559451,0.0042447,924.2882933,0.005629477,0.96119396,0.282492165
1049.920419,655.3823466,226.5259972,506.2038039,732.7079034,0.004553145,978.2389702,0.005988523,1.007019077,0.320146122
1043.352695,648.1370977,231.5793143,488.7437723,697.5357396,0.004307247,952.2426412,0.005804014,0.984820666,0.29966491
1024.701344,675.9052617,231.5614671,508.343546,738.5976888,0.004594646,964.7794666,0.005911725,1.01260832,0.319585583
980.8048515,674.4878687,233.2071883,489.9505064,699.3221053,0.004321695,905.6833538,0.005521234,0.973720328,0.284393323
1054.35832,639.8566254,232.8247494,493.8696756,701.0297304,0.004336592,964.7396486,0.005885938,0.992753849,0.310940907
983.6036302,663.20222,231.0516655,496.5303514,701.0991165,0.004343077,910.4375457,0.005558351,0.975392858,0.29230733
1062.666885,670.3814001,228.4037185,502.9102077,742.6038003,0.004609176,997.3961613,0.00610046,1.017379654,0.32069643
987.3385207,669.2514173,231.079852,486.8425647,694.9290848,0.004289287,904.4071188,0.005510598,0.968532622,0.280407599
996.5042767,656.2276885,224.4784596,505.2889002,714.2391741,0.004438629,931.16422,0.005697893,0.982083427,0.301997145
1001.999513,680.1814112,240.7459823,493.7283907,709.2753414,0.00438902,928.7530318,0.005668722,0.995967157,0.301684066
1040.726419,636.7458541,231.5104967,502.0802094,706.7288209,0.004384924,953.0785975,0.005828856,0.993833083,0.316843202
1026.857725,692.090253,247.4523807,520.5976365,754.1728765,0.00471366,981.1701928,0.006040633,1.049934554,0.35047521
1019.06697,684.2557183,231.5553026,499.0124757,731.7699149,0.004536615,955.7380132,0.005839648,1.003274501,0.305283929
1009.354189,671.5495321,236.4679434,472.7306938,680.0490169,0.004176237,904.5362907,0.00550116,0.967089508,0.272525881
1018.639204,661.1935997,236.0871346,526.6069339,745.8327159,0.004672126,975.5388228,0.006012914,1.028733682,0.346483547
1020.19386,650.3548733,226.5779828,480.3522405,685.1604456,0.004218102,917.5910366,0.005585065,0.962249962,0.277797765
1041.157043,649.5253572,236.2061455,487.1675167,691.7878554,0.004269578,947.0549009,0.005771855,0.986615874,0.300904335
1044.558107,661.16079,230.605401,491.8870605,713.0148368,0.004408034,965.4580992,0.005887074,0.994222258,0.302962536
1023.783891,653.0437308,234.1140604,486.6219723,691.0064777,0.004263984,931.0178752,0.005673225,0.978402811,0.293311293
1031.305013,633.7421016,231.6314424,507.1492242,707.6526976,0.004399232,947.0916495,0.005801225,0.994446388,0.321116157
1038.057737,674.6665586,230.1868743,494.3283574,725.3037652,0.004488215,968.5414063,0.005908971,1.000223459,0.303578731
1003.596174,679.0231894,229.1604569,490.2704016,713.5566238,0.004409611,931.229546,0.005676651,0.982176611,0.287483055
1006.860423,697.3432029,227.5280301,507.1090335,751.1835027,0.004671742,960.6843882,0.005882947,1.010413073,0.308761226
1009.463172,695.9754996,223.9359956,496.8483198,741.2021671,0.00459177,955.8101113,0.00583355,0.995942645,0.292865157
1022.750218,680.8241733,229.3789322,495.8227628,727.9324231,0.004507288,956.7555355,0.005839449,0.997651436,0.300314342
1050.509699,642.388785,233.19178,493.5139271,700.9612061,0.004335697,961.7723909,0.005867281,0.992145158,0.309594555
1034.939894,637.9925818,233.9597321,494.1537002,693.3686094,0.004289623,941.7665683,0.005746622,0.984777494,0.306742365
1029.050062,666.6881109,226.2371794,506.369261,734.4632094,0.004565169,964.7226941,0.005905918,1.003279815,0.313788781
1015.463567,665.403922,229.6230777,498.1354531,716.0651445,0.004437508,942.6524805,0.00575745,0.990221649,0.3019597
1037.881484,655.9678704,229.3310857,494.3184344,711.4931474,0.004402225,957.7205994,0.005842581,0.990647873,0.303298978
1030.821116,663.2499985,221.8524696,499.4357812,726.92328,0.004506402,960.97718,0.005869008,0.99074868,0.301470416
1032.39491,655.0397334,232.6149954,503.7646625,718.6278286,0.004462145,955.9396204,0.005849751,1.001657183,0.317159336
1088.146406,650.4708473,233.9811977,509.7989921,740.9898058,0.004610272,1016.649064,0.006233502,1.032293669,0.342994153
1039.171511,664.037574,233.0192999,504.0397091,727.8166376,0.004519661,967.3588677,0.005920299,1.009429424,0.319578825
1018.126783,656.0493876,231.7297851,489.1456741,696.9276503,0.004304333,930.4014238,0.005671131,0.978312534,0.292906525
1000.718982,650.5589762,234.8095079,510.7760569,710.5629391,0.004424812,932.4507544,0.005718925,0.99642297,0.319714517
999.4350515,647.0129498,231.0650922,510.2134066,710.2078438,0.004421649,931.4025445,0.005710217,0.990342428,0.315376765
1025.130681,686.6860316,229.5535965,502.9605598,742.0398412,0.004606908,966.9774256,0.005914752,1.009886691,0.310444269
1023.149323,657.4488063,239.4151405,489.4712707,693.6658349,0.004285048,934.8651831,0.005699948,0.988028996,0.301403807
1011.395093,641.8323985,229.9086792,511.3214273,711.9502387,0.004433828,940.0639379,0.005764896,0.993197698,0.319321189
1053.071793,656.6904401,227.9306935,478.8626868,695.4418996,0.004279313,952.7631286,0.005798332,0.978767769,0.286226769
1029.831936,667.6073275,234.2052293,508.4386846,731.9376026,0.004553093,963.8733922,0.005907297,1.013288381,0.32375804
